PLFA_ID,proj_id,submit_proj_name,lab_proj_name,lims_site_id,lims_pedon_id,user_pedon_id,lay_id,natural_key,horizon_designation,lay_depth_to_top,lay_depth_to_bottom,lay_field_label1,lay_field_label2,lay_field_label3,clay_tot_psa,silt_tot_psa,sand_tot_psa,co3_cly,silt_f_psa,silt_c_psa,sand_vf_psa,sand_f_psa,sand_m_psa,sand_c_psa,sand_vc_psa,tex_psda,adod,caco3,ph_cacl2,ph_h2o,CKMnO4,PNitroBGlu,ag_stab,c_tot_ncs,n_tot_ncs,s_tot_ncs,estimated_organic_C,DSP_Pedon,user_site_id
MN-099-SW-ALT-011-5-102919,5377,DSP for SH - UMN,I2020USMN056,34350,40704,S2019MN099ALT011,201230,20N01687,2Bw1,40,70,S2019MN099ALT011-d5,66,NA,20.7,32.1,47.2,NA,18.9,13.2,11,16.3,12.3,5.5,2.1,l,1.014,NA,6.3,6.9,365.3,2,NA,0.44,0.09,0.01,0.4,S2019MN99-B-ALT,S2019MN_Mower
MN-099-SW-ALT-011-6-102919,5377,DSP for SH - UMN,I2020USMN056,34350,40704,S2019MN099ALT011,201231,20N01688,2Bw2,70,110,S2019MN099ALT011-d6,67,NA,17.2,28.9,53.9,NA,15.7,13.2,11.9,18.1,14.3,6.4,3.2,fsl,1.011,5,7.4,7.9,218.9,1,NA,0.84,0.05,0,0.2,S2019MN99-B-ALT,S2019MN_Mower
MN-099-SW-ALT-012-1-103019,5377,DSP for SH - UMN,I2020USMN056,34351,40705,S2019MN099ALT012,201232,20N01689,Ap1,0,5,S2019MN099ALT012-d1,68,NA,23.3,44.2,32.5,NA,26.3,17.9,5.1,10,11.7,5.3,0.4,l,1.019,NA,6.3,6.9,1100.2,197,22,2.85,0.33,0.02,2.9,S2019MN99-C-ALT,S2019MN_Mower
MN-099-SW-ALT-012-2-103019,5377,DSP for SH - UMN,I2020USMN056,34351,40705,S2019MN099ALT012,201233,20N01690,Ap2,5,10,S2019MN099ALT012-d2,69,NA,23.9,45.1,31,NA,27,18.1,4.3,9.3,13.7,3.2,0.5,l,1.019,NA,6.2,6.8,952.3,114,10,2.45,0.26,0.02,2.5,S2019MN99-C-ALT,S2019MN_Mower
MN-099-SW-ALT-012-3-103019,5377,DSP for SH - UMN,I2020USMN056,34351,40705,S2019MN099ALT012,201234,20N01691,Ap3,10,22,S2019MN099ALT012-d3,70,NA,24.9,45.3,29.8,NA,26.9,18.4,4.4,9.2,11.7,3.9,0.6,l,1.018,NA,6.1,6.8,805.9,67,3,1.99,0.24,0.02,2,S2019MN99-C-ALT,S2019MN_Mower
MN-099-SW-ALT-012-4-103019,5377,DSP for SH - UMN,I2020USMN056,34351,40705,S2019MN099ALT012,201235,20N01692,BA,22,38,S2019MN099ALT012-d4,71,NA,24.9,46.5,28.6,NA,27.8,18.7,4.7,8.5,9.8,4.7,0.9,l,1.018,NA,5.8,6.6,511.7,11,NA,1.21,0.16,0.02,1.2,S2019MN99-C-ALT,S2019MN_Mower
MN-099-SW-ALT-012-5-103019,5377,DSP for SH - UMN,I2020USMN056,34351,40705,S2019MN099ALT012,201236,20N01693,2Bw1,38,80,S2019MN099ALT012-d5,72,NA,21.7,26.6,51.7,NA,15,11.6,11.3,18,14.1,6.3,2,scl,1.014,NA,6,6.6,218.6,3,NA,0.25,0.07,0,0.3,S2019MN99-C-ALT,S2019MN_Mower
MN-099-SW-ALT-012-6-103019,5377,DSP for SH - UMN,I2020USMN056,34351,40705,S2019MN099ALT012,201237,20N01694,2Bw2,80,140,S2019MN099ALT012-d6,73,NA,20.1,27.2,52.7,NA,13.5,13.7,12.4,19.1,12.9,6.5,1.8,scl,1.013,NA,6.4,7.2,218.4,1,NA,0.17,0.05,0,0.2,S2019MN99-C-ALT,S2019MN_Mower
MN-099-SW-ALT-013-1-103019,5377,DSP for SH - UMN,I2020USMN056,34352,40706,S2019MN099ALT013,201238,20N01695,Ap1,0,5,S2019MN099ALT013-d1,74,NA,26.9,48.2,24.9,NA,29.9,18.3,3.8,7.6,9.5,3.7,0.3,l,1.022,NA,6.6,7.2,1247.9,222,19,3.45,0.36,0.02,3.5,S2019MN99-D-ALT,S2019MN_Mower
MN-099-SW-ALT-013-2-103019,5377,DSP for SH - UMN,I2020USMN056,34352,40706,S2019MN099ALT013,201239,20N01696,Ap2,5,10,S2019MN099ALT013-d2,75,NA,27.3,49,23.7,NA,31.4,17.6,4.2,7.3,7.9,3.8,0.5,cl,1.022,NA,6.7,7.4,1102.4,135,8,2.85,0.31,0.02,2.9,S2019MN99-D-ALT,S2019MN_Mower
MN-099-SW-ALT-013-3-103019,5377,DSP for SH - UMN,I2020USMN056,34352,40706,S2019MN099ALT013,201240,20N01697,Ap3,10,25,S2019MN099ALT013-d3,76,NA,28,53,19,NA,30.6,22.4,3.4,6.2,7,2.2,0.2,sicl,1.022,NA,6.3,6.9,958.3,74,6,2.57,0.29,0.02,2.6,S2019MN99-D-ALT,S2019MN_Mower
MN-099-SW-ALT-013-4-103019,5377,DSP for SH - UMN,I2020USMN056,34352,40706,S2019MN099ALT013,201241,20N01698,A,25,40,S2019MN099ALT013-d4,77,NA,30.8,41.8,27.4,NA,32,9.8,3,6.2,8.4,5.9,3.9,cl,1.023,NA,5.7,6.4,516,14,NA,1.44,0.17,0.01,1.4,S2019MN99-D-ALT,S2019MN_Mower
MN-099-SW-ALT-013-5-103019,5377,DSP for SH - UMN,I2020USMN056,34352,40706,S2019MN099ALT013,201242,20N01699,2BA,40,61,S2019MN099ALT013-d5,78,NA,27.2,46,26.8,NA,26.9,19.1,3.2,6.2,9.2,3.9,4.3,cl,1.022,NA,6,6.8,367.8,7,NA,0.8,0.12,0.01,0.8,S2019MN99-D-ALT,S2019MN_Mower
MN-099-SW-ALT-013-6-103019,5377,DSP for SH - UMN,I2020USMN056,34352,40706,S2019MN099ALT013,201243,20N01700,2Bw1,61,100,S2019MN099ALT013-d6,79,NA,18.1,54.6,27.3,NA,15.8,38.8,4.1,8.8,10.1,3.9,0.4,sil,1.012,NA,6.9,7.1,218.6,1,NA,0.15,0.08,0,0.2,S2019MN99-D-ALT,S2019MN_Mower
MN-099-SW-ALT-014-1-103019,5377,DSP for SH - UMN,I2020USMN056,34353,40707,S2019MN099ALT014,201244,20N01701,Ap1,0,5,S2019MN099ALT014-d1,80,NA,25.7,46.6,27.7,NA,28.1,18.5,4.2,8.9,10.3,3.9,0.4,l,1.022,NA,6.4,7,1250.4,224,23,3.3,0.36,0.02,3.3,S2019MN99-E-ALT,S2019MN_Mower
MN-099-SW-ALT-014-2-103019,5377,DSP for SH - UMN,I2020USMN056,34353,40707,S2019MN099ALT014,201245,20N01702,Ap2,5,10,S2019MN099ALT014-d2,81,NA,26.6,46.3,27.1,NA,29.2,17.1,4.2,8.7,10.4,3.3,0.5,l,1.022,NA,6.5,7.1,1104.6,136,17,2.83,0.32,0.02,2.8,S2019MN99-E-ALT,S2019MN_Mower
MN-099-SW-ALT-014-3-103019,5377,DSP for SH - UMN,I2020USMN056,34353,40707,S2019MN099ALT014,201246,20N01703,Ap3,10,26,S2019MN099ALT014-d3,82,NA,27.4,45.7,26.9,NA,29.4,16.3,4.2,8.6,9.7,3.9,0.5,cl,1.022,NA,6.5,7.2,958,96,4,2.48,0.26,0.02,2.5,S2019MN99-E-ALT,S2019MN_Mower
MN-099-SW-ALT-014-4-103019,5377,DSP for SH - UMN,I2020USMN056,34353,40707,S2019MN099ALT014,201247,20N01704,BA,26,46,S2019MN099ALT014-d4,83,NA,28.9,44.6,26.5,NA,26,18.6,4.3,8.5,9.5,3.8,0.4,cl,1.021,NA,6.2,7,809,54,NA,2.21,0.25,0.02,2.2,S2019MN99-E-ALT,S2019MN_Mower
MN-099-SW-ALT-014-5-103019,5377,DSP for SH - UMN,I2020USMN056,34353,40707,S2019MN099ALT014,201248,20N01705,2Bw1,46,78,S2019MN099ALT014-d5,84,NA,19.9,28.6,51.5,NA,13.6,15,14.8,17.3,11,6.4,2,l,1.013,NA,6.7,7.2,170.4,3,NA,0.22,0.08,0.01,0.2,S2019MN99-E-ALT,S2019MN_Mower
MN-099-SW-ALT-014-6-103019,5377,DSP for SH - UMN,I2020USMN056,34353,40707,S2019MN099ALT014,201249,20N01706,2Bw2,78,116,S2019MN099ALT014-d6,85,NA,19.8,28.2,52,NA,16.1,12.1,12.4,18,14.8,4.3,2.5,l,1.013,1,7.1,7.8,218.7,1,NA,0.16,0.08,0,0.1,S2019MN99-E-ALT,S2019MN_Mower
MN-099-SW-ALT-015-1-103019,5377,DSP for SH - UMN,I2020USMN056,34354,40708,S2019MN099ALT015,201250,20N01707,Ap1,0,5,S2019MN099ALT015-d1,86,NA,25,44.6,30.4,NA,27.6,17,5,9.4,10.8,4.5,0.7,l,1.02,NA,6.1,7.2,1101.6,200,26,3.01,0.33,0.02,3,S2019MN99-F-ALT,S2019MN_Mower
MN-099-SW-ALT-015-2-103019,5377,DSP for SH - UMN,I2020USMN056,34354,40708,S2019MN099ALT015,201251,20N01708,Ap2,5,10,S2019MN099ALT015-d2,87,NA,25,44,31,NA,27.5,16.5,5.7,10.7,9.7,4.2,0.7,l,1.019,NA,6,6.9,1026.8,113,17,2.66,0.29,0.02,2.7,S2019MN99-F-ALT,S2019MN_Mower
MN-099-SW-ALT-015-3-103019,5377,DSP for SH - UMN,I2020USMN056,34354,40708,S2019MN099ALT015,201252,20N01709,Ap3,10,23,S2019MN099ALT015-d3,88,NA,26.4,44.9,28.7,NA,27.7,17.2,4.6,8.6,10.2,4.4,0.9,l,1.02,NA,5.8,6.7,810,40,7,2.31,0.26,0.02,2.3,S2019MN99-F-ALT,S2019MN_Mower
MN-099-SW-ALT-015-4-103019,5377,DSP for SH - UMN,I2020USMN056,34354,40708,S2019MN099ALT015,201253,20N01710,A,23,43,S2019MN099ALT015-d4,89,NA,27.6,47.7,24.7,NA,30.7,17,4.7,7.9,8.6,2.8,0.7,cl,1.021,NA,5.5,6.4,515,13,NA,1.47,0.21,0.02,1.5,S2019MN99-F-ALT,S2019MN_Mower
MN-099-SW-ALT-015-5-103019,5377,DSP for SH - UMN,I2020USMN056,34354,40708,S2019MN099ALT015,201254,20N01711,2Bw1,43,70,S2019MN099ALT015-d5,90,NA,23.8,35.5,40.7,NA,20,15.5,9.5,13.7,10.5,4.8,2.2,l,1.018,NA,5.5,6.4,293.7,4,NA,0.57,0.11,0.01,0.6,S2019MN99-F-ALT,S2019MN_Mower
MN-099-SW-ALT-015-6-103019,5377,DSP for SH - UMN,I2020USMN056,34354,40708,S2019MN099ALT015,201255,20N01712,2Bw2,70,104,S2019MN099ALT015-d6,91,NA,18.6,28.5,52.9,NA,16.2,12.3,12.7,18,13.1,6.3,2.8,fsl,1.012,NA,6.8,7.3,219.3,1,NA,0.23,0.08,0,0.2,S2019MN99-F-ALT,S2019MN_Mower
MN-099-SW-ALT-016-1-103019,5377,DSP for SH - UMN,I2020USMN056,34355,40709,S2019MN099ALT016,201256,20N01713,Ap1,0,5,S2019MN099ALT016-d1,92,NA,23.9,46.6,29.5,NA,28.6,18,5.7,9.2,10.1,4,0.5,l,1.018,NA,6.2,6.8,905,162,17,2.77,0.29,0.02,2.8,S2019MN99-G-ALT,S2019MN_Mower
MN-099-SW-ALT-016-2-103019,5377,DSP for SH - UMN,I2020USMN056,34355,40709,S2019MN099ALT016,201257,20N01714,Ap2,5,10,S2019MN099ALT016-d2,93,NA,24.8,46.2,29,NA,29.1,17.1,5.7,9.3,9.6,3.7,0.7,l,1.019,NA,6.4,7,917.3,127,21,2.48,0.28,0.02,2.5,S2019MN99-G-ALT,S2019MN_Mower
MN-099-SW-ALT-016-3-103019,5377,DSP for SH - UMN,I2020USMN056,34355,40709,S2019MN099ALT016,201258,20N01715,Ap3,10,27,S2019MN099ALT016-d3,94,NA,25.4,46.5,28.1,NA,28,18.5,7.4,7.1,9.6,3.6,0.4,l,1.019,NA,5.8,6.5,735.7,57,6,2.24,0.25,0.02,2.2,S2019MN99-G-ALT,S2019MN_Mower
MN-099-SW-ALT-016-4-103019,5377,DSP for SH - UMN,I2020USMN056,34355,40709,S2019MN099ALT016,201259,20N01716,A,27,56,S2019MN099ALT016-d4,95,NA,25.9,43.3,30.8,NA,26.3,17,5.9,10.9,9.4,3.7,0.9,l,1.018,NA,5.3,6.1,439.1,13,NA,1.2,0.15,0.02,1.2,S2019MN99-G-ALT,S2019MN_Mower
MN-099-SW-ALT-016-5-103019,5377,DSP for SH - UMN,I2020USMN056,34355,40709,S2019MN099ALT016,201260,20N01717,2Bw1,56,77,S2019MN099ALT016-d5,96,NA,23.4,36,40.6,NA,21.7,14.3,8.9,13.5,12,3.3,2.9,l,1.017,NA,5.4,6.2,292.9,7,NA,0.66,0.11,0.01,0.7,S2019MN99-G-ALT,S2019MN_Mower
MN-099-SW-ALT-016-6-103019,5377,DSP for SH - UMN,I2020USMN056,34355,40709,S2019MN099ALT016,201261,20N01718,2Bw2,77,100,S2019MN099ALT016-d6,97,NA,21.3,28.5,50.2,NA,17.3,11.2,11.8,17.5,13.3,5.4,2.2,l,1.015,NA,6.5,7.1,219,3,NA,0.31,0.04,0,0.3,S2019MN99-G-ALT,S2019MN_Mower
MN-099-SW-ALT-017-1-103019,5377,DSP for SH - UMN,I2020USMN056,34356,40710,S2019MN099ALT017,201262,20N01719,Ap1,0,5,S2019MN099ALT017-d1,98,NA,22.9,43.8,33.3,NA,26.3,17.5,6.2,11.8,10,4.8,0.5,l,1.018,NA,6.4,6.9,1002.8,196,19,2.74,0.29,0.02,2.7,S2019MN99-H-ALT,S2019MN_Mower
MN-099-SW-ALT-017-2-103019,5377,DSP for SH - UMN,I2020USMN056,34356,40710,S2019MN099ALT017,201263,20N01720,Ap2,5,10,S2019MN099ALT017-d2,99,NA,23.7,43,33.3,NA,26.3,16.7,5.6,11.3,12.5,3.4,0.5,l,1.019,NA,6.4,7,882.6,130,18,2.49,0.28,0.02,2.5,S2019MN99-H-ALT,S2019MN_Mower
MN-099-SW-ALT-017-3-103019,5377,DSP for SH - UMN,I2020USMN056,34356,40710,S2019MN099ALT017,201264,20N01721,Ap3,10,23,S2019MN099ALT017-d3,100,NA,24,44,32,NA,26.9,17.1,5.3,10,13,2.9,0.8,l,1.018,NA,6.2,6.8,734.1,66,8,2.14,0.24,0.02,2.1,S2019MN99-H-ALT,S2019MN_Mower
MN-099-SW-ALT-017-4-103019,5377,DSP for SH - UMN,I2020USMN056,34356,40710,S2019MN099ALT017,201265,20N01722,BA,23,41,S2019MN099ALT017-d4,101,NA,26.8,44.3,28.9,NA,27.1,17.2,5.5,9.7,9.1,3.8,0.8,l,1.019,NA,5.5,6.2,439.6,6,NA,1.25,0.16,0.01,1.3,S2019MN99-H-ALT,S2019MN_Mower
MN-099-SW-ALT-017-5-103019,5377,DSP for SH - UMN,I2020USMN056,34356,40710,S2019MN099ALT017,201266,20N01723,2Bw1,41,85,S2019MN099ALT017-d5,102,NA,19.3,27.7,53,NA,15.6,12.1,12.7,18.3,13.4,6.7,1.9,fsl,1.012,NA,5.4,6.3,170.1,1,NA,0.26,0.07,0.01,0.3,S2019MN99-H-ALT,S2019MN_Mower
MN-099-SW-ALT-017-6-103019,5377,DSP for SH - UMN,I2020USMN056,34356,40710,S2019MN099ALT017,201267,20N01724,2Bw2,85,117,S2019MN099ALT017-d6,103,NA,18.6,28.7,52.7,NA,16.4,12.3,13.1,18.9,13.2,6.1,1.4,fsl,1.012,NA,6.1,6.9,109.4,1,NA,0.16,0.06,0,0.2,S2019MN99-H-ALT,S2019MN_Mower
MN-099-SW-ALT-018-1-103019,5377,DSP for SH - UMN,I2020USMN056,34357,40711,S2019MN099ALT018,201268,20N01725,Ap1,0,5,S2019MN099ALT018-d1,104,NA,24.1,43.9,32,NA,26.2,17.7,6.2,10.5,11.6,3.3,0.4,l,1.019,NA,5.9,6.5,1026.7,131,15,2.99,0.3,0.02,3,S2019MN99-I-ALT,S2019MN_Mower
MN-099-SW-ALT-018-2-103019,5377,DSP for SH - UMN,I2020USMN056,34357,40711,S2019MN099ALT018,201269,20N01726,Ap2,5,10,S2019MN099ALT018-d2,105,NA,24.7,44.5,30.8,NA,28,16.5,6,9.9,10.7,3.6,0.6,l,1.019,NA,5.8,6.5,881.9,94,9,2.59,0.27,0.02,2.6,S2019MN99-I-ALT,S2019MN_Mower
MN-099-SW-ALT-018-3-103019,5377,DSP for SH - UMN,I2020USMN056,34357,40711,S2019MN099ALT018,201270,20N01727,Ap3,10,21,S2019MN099ALT018-d3,106,NA,26.6,44.8,28.6,NA,28.4,16.4,6.5,8.4,9,4,0.7,l,1.02,NA,5.4,5.9,662.3,24,2,2.21,0.23,0.02,2.2,S2019MN99-I-ALT,S2019MN_Mower
MN-099-SW-ALT-018-4-103019,5377,DSP for SH - UMN,I2020USMN056,34357,40711,S2019MN099ALT018,201271,20N01728,A,21,46,S2019MN099ALT018-d4,107,NA,26,43.7,30.3,NA,27.9,15.8,6.6,9.5,10,3.3,0.9,l,1.018,NA,5.3,6,512.4,15,NA,1.43,0.18,0.02,1.4,S2019MN99-I-ALT,S2019MN_Mower
MN-099-SW-ALT-018-5-103019,5377,DSP for SH - UMN,I2020USMN056,34357,40711,S2019MN099ALT018,201272,20N01729,BA,46,72,S2019MN099ALT018-d5,108,NA,26.4,50.8,22.8,NA,32.1,18.7,5.1,7.3,7,2.8,0.6,sil,1.019,NA,5.1,5.8,511.9,10,NA,1.39,0.17,0.01,1.4,S2019MN99-I-ALT,S2019MN_Mower
MN-099-SW-ALT-018-6-103019,5377,DSP for SH - UMN,I2020USMN056,34357,40711,S2019MN099ALT018,201273,20N01730,2Bw1,72,108,S2019MN099ALT018-d6,109,NA,19.8,28.3,51.9,NA,16.9,11.4,12.6,17.8,13.3,5.8,2.4,l,1.015,NA,5.9,6.7,219.3,2,NA,0.25,0.07,0.01,0.3,S2019MN99-I-ALT,S2019MN_Mower
MN-099-SW-REF-019-1-110419,5377,DSP for SH - UMN,I2020USMN056,34358,40712,S2019MN099REF019,201274,20N01731,Ap1,0,5,S2019MN099REF019-d1,110,NA,30.1,47.1,22.8,NA,30.9,16.2,4.9,9.1,7.1,1.7,0,cl,1.027,NA,5.5,6.2,1254.4,227,80,5.53,0.55,0.04,5.5,S2019MN99-A-REF,S2019MN_Mower
MN-099-SW-REF-019-2-110419,5377,DSP for SH - UMN,I2020USMN056,34358,40712,S2019MN099REF019,201275,20N01732,Ap2,5,10,S2019MN099REF019-d2,111,NA,29.6,48,22.4,NA,30.4,17.6,3.9,7.5,8.3,2.2,0.5,cl,1.026,NA,5.1,5.8,1106.3,128,73,4.71,0.48,0.04,4.7,S2019MN99-A-REF,S2019MN_Mower
MN-099-SW-REF-019-3-110419,5377,DSP for SH - UMN,I2020USMN056,34358,40712,S2019MN099REF019,201276,20N01733,Ap3,10,24,S2019MN099REF019-d3,112,NA,30.5,46.8,22.7,NA,28.7,18.1,3.9,7.5,8.5,2.6,0.2,cl,1.026,NA,4.9,5.6,960.3,67,67,4.17,0.43,0.04,4.2,S2019MN99-A-REF,S2019MN_Mower
MN-099-SW-REF-019-4-110419,5377,DSP for SH - UMN,I2020USMN056,34358,40712,S2019MN099REF019,201277,20N01734,2AB,24,42,S2019MN099REF019-d4,113,NA,31.2,46.8,22,NA,28.3,18.5,3.6,7.1,9.5,1.6,0.2,cl,1.027,NA,4.8,5.4,868.9,58,NA,3.92,0.4,0.04,3.9,S2019MN99-A-REF,S2019MN_Mower
MN-099-SW-REF-019-5-110419,5377,DSP for SH - UMN,I2020USMN056,34358,40712,S2019MN099REF019,201278,20N01735,2A/Bt1,42,70,S2019MN099REF019-d5,114,NA,29.3,45.2,25.5,NA,28.2,17,4.8,6.5,9.2,4.2,0.8,cl,1.024,NA,5.1,5.7,762.1,31,NA,2.79,0.3,0.03,2.8,S2019MN99-A-REF,S2019MN_Mower
MN-099-SW-REF-019-6-110419,5377,DSP for SH - UMN,I2020USMN056,34358,40712,S2019MN099REF019,201279,20N01736,2A/Bt2,70,92,S2019MN099REF019-d6,115,NA,26.7,42,31.3,NA,24.8,17.2,3.9,8.9,11,6.3,1.2,l,1.021,NA,5.1,5.9,514.5,16,NA,1.52,0.18,0.02,1.5,S2019MN99-A-REF,S2019MN_Mower
MN-099-SW-REF-020-7-110419,5377,DSP for SH - UMN,I2020USMN056,34358,40712,S2019MN099REF019,201280,20N01737,3Bt3,92,161,S2019MN099REF019-d7,116,NA,25.4,35.3,39.3,NA,19.9,15.4,8.9,12.9,11.3,4.6,1.6,l,1.018,NA,5.6,6.4,293,5,NA,0.54,0.09,0.01,0.5,S2019MN99-A-REF,S2019MN_Mower
MN-099-SW-REF-020-1-110419,5377,DSP for SH - UMN,I2020USMN056,34359,40713,S2019MN099REF020,201281,20N01738,Ap1,0,5,S2019MN099REF020-d1,117,NA,30,47,23,NA,29.3,17.7,3.8,7.3,8.3,3,0.6,cl,1.025,NA,5.4,6.1,1105.3,236,78,5.22,0.51,0.04,5.2,S2019MN99-B-REF,S2019MN_Mower
MN-099-SW-REF-020-2-110419,5377,DSP for SH - UMN,I2020USMN056,34359,40713,S2019MN099REF020,201282,20N01739,Ap2,5,10,S2019MN099REF020-d2,118,NA,30.6,47.1,22.3,NA,28.9,18.2,3.9,7.1,8.2,2.7,0.4,cl,1.025,NA,5,5.8,1106.9,124,76,4.77,0.49,0.04,4.8,S2019MN99-B-REF,S2019MN_Mower
MN-099-SW-REF-020-3-110419,5377,DSP for SH - UMN,I2020USMN056,34359,40713,S2019MN099REF020,201283,20N01740,Ap3,10,26,S2019MN099REF020-d3,119,NA,30.8,46.5,22.7,NA,29,17.5,3.7,6.8,8.4,3.2,0.6,cl,1.025,NA,4.7,5.5,960,91,64,4.38,0.44,0.04,4.4,S2019MN99-B-REF,S2019MN_Mower
MN-099-SW-REF-020-4-110419,5377,DSP for SH - UMN,I2020USMN056,34359,40713,S2019MN099REF020,201284,20N01741,A,26,62,S2019MN099REF020-d4,120,NA,31.2,46.2,22.6,NA,27.6,18.6,4,6.4,7.7,3.7,0.8,cl,1.026,NA,5,5.9,959.8,50,NA,3.59,0.35,0.03,3.6,S2019MN99-B-REF,S2019MN_Mower
MN-099-SW-REF-020-5-110419,5377,DSP for SH - UMN,I2020USMN056,34359,40713,S2019MN099REF020,201285,20N01742,AB,62,100,S2019MN099REF020-d5,121,NA,28.1,45.5,26.4,NA,25.8,19.7,3.9,8.3,8.9,4.7,0.6,cl,1.022,NA,5.5,6.3,516.6,15,NA,1.3,0.16,0.03,1.3,S2019MN99-B-REF,S2019MN_Mower
MN-099-SW-REF-021-1-110419,5377,DSP for SH - UMN,I2020USMN056,34360,40714,S2019MN099REF021,201286,20N01743,Ap1,0,5,S2019MN099REF021-d1,122,NA,31.6,51,17.4,NA,32.8,18.2,3.2,5.5,6.4,2,0.3,sicl,1.027,NA,5.2,5.8,1180.6,210,76,5.8,0.59,0.04,5.8,S2019MN99-C-REF,S2019MN_Mower
MN-099-SW-REF-021-2-110419,5377,DSP for SH - UMN,I2020USMN056,34360,40714,S2019MN099REF021,201287,20N01744,Ap2,5,10,S2019MN099REF021-d2,123,NA,32.6,49.6,17.8,NA,31.8,17.8,3.4,6,6.4,1.8,0.2,sicl,1.027,NA,4.8,5.5,1183.9,108,81,4.54,0.46,0.04,4.5,S2019MN99-C-REF,S2019MN_Mower
MN-099-SW-REF-021-3-110419,5377,DSP for SH - UMN,I2020USMN056,34360,40714,S2019MN099REF021,201288,20N01745,Ap3,10,36,S2019MN099REF021-d3,124,NA,32.6,49.4,18,NA,30.5,18.9,3.5,5.3,6.9,2.2,0.1,sicl,1.027,NA,4.8,5.6,1035.6,80,54,4.14,0.42,0.04,4.1,S2019MN99-C-REF,S2019MN_Mower
MN-099-SW-REF-021-4-110419,5377,DSP for SH - UMN,I2020USMN056,34360,40714,S2019MN099REF021,201289,20N01746,A,36,62,S2019MN099REF021-d4,125,NA,33.3,49.9,16.8,NA,31.4,18.5,3,6.5,4.8,2.3,0.2,sicl,1.028,NA,5.1,5.9,962,38,NA,3.69,0.36,0.03,3.7,S2019MN99-C-REF,S2019MN_Mower
MN-099-SW-REF-021-5-110419,5377,DSP for SH - UMN,I2020USMN056,34360,40714,S2019MN099REF021,201290,20N01747,AB,62,83,S2019MN099REF021-d5,126,NA,33.6,52.7,13.7,NA,33.1,19.6,2.5,3.9,5.1,1.7,0.5,sicl,1.027,NA,5.4,6.1,518,15,NA,1.59,0.2,0.01,1.6,S2019MN99-C-REF,S2019MN_Mower
MN-099-SW-REF-021-6-110419,5377,DSP for SH - UMN,I2020USMN056,34360,40714,S2019MN099REF021,201291,20N01748,Bt1,83,93,S2019MN099REF021-d6,127,NA,31.8,49.3,18.9,NA,29.2,20.1,3.7,5.8,6.1,2.7,0.6,sicl,1.026,NA,5.6,6.3,369.2,10,NA,0.83,0.12,0.03,0.8,S2019MN99-C-REF,S2019MN_Mower
MN-099-SW-REF-021-7-110419,5377,DSP for SH - UMN,I2020USMN056,34360,40714,S2019MN099REF021,201292,20N01749,Bt2,93,150,S2019MN099REF021-d7,128,NA,24,30,46,NA,15.9,14.1,7.5,14.3,14.7,7.5,2,l,1.017,NA,5.8,6.7,292.8,4,NA,0.36,0.09,0.02,0.4,S2019MN99-C-REF,S2019MN_Mower
MN-099-SW-REF-022-1-110719,5377,DSP for SH - UMN,I2020USMN056,34361,40715,S2019MN099REF022,201293,20N01750,Ap1,0,5,S2019MN099REF022-d1,129,NA,30.5,49,20.5,NA,30.4,18.6,3.7,6.3,7.9,2.1,0.5,cl,1.027,NA,5.7,6.3,1259.2,309,76,6.46,0.64,0.05,6.5,S2019MN99-D-REF,S2019MN_Mower
MN-099-SW-REF-022-2-110719,5377,DSP for SH - UMN,I2020USMN056,34361,40715,S2019MN099REF022,201294,20N01751,Ap2,5,10,S2019MN099REF022-d2,130,NA,30.8,50.6,18.6,NA,31.7,18.9,3.5,6.3,7.6,1.1,0.1,sicl,1.026,NA,5.2,5.7,1104.1,139,76,4.92,0.5,0.05,4.9,S2019MN99-D-REF,S2019MN_Mower
MN-099-SW-REF-022-3-110719,5377,DSP for SH - UMN,I2020USMN056,34361,40715,S2019MN099REF022,201295,20N01752,Ap3,10,29,S2019MN099REF022-d3,131,NA,30.9,48.6,20.5,NA,30.7,17.9,3.7,6.7,7.6,2.2,0.3,cl,1.026,NA,4.8,5.5,1110.9,85,57,4.23,0.45,0.05,4.2,S2019MN99-D-REF,S2019MN_Mower
MN-099-SW-REF-022-4-110719,5377,DSP for SH - UMN,I2020USMN056,34361,40715,S2019MN099REF022,201296,20N01753,AB,29,51,S2019MN099REF022-d4,132,NA,31.1,47.1,21.8,NA,29.5,17.6,4,8.2,6.5,2.6,0.5,cl,1.026,NA,4.7,5.7,885.4,36,NA,3.16,0.32,0.04,3.2,S2019MN99-D-REF,S2019MN_Mower
MN-099-SW-REF-022-5-110719,5377,DSP for SH - UMN,I2020USMN056,34361,40715,S2019MN099REF022,201297,20N01754,2Bw1,51,70,S2019MN099REF022-d5,133,NA,29.8,49.3,20.9,NA,29.8,19.5,3.2,6.3,7.7,3.5,0.2,cl,1.024,NA,4.6,5.6,664.3,22,NA,2.17,0.25,0.03,2.2,S2019MN99-D-REF,S2019MN_Mower
MN-099-SW-REF-022-6-110719,5377,DSP for SH - UMN,I2020USMN056,34361,40715,S2019MN099REF022,201298,20N01755,2Bw2,70,130,S2019MN099REF022-d6,134,NA,23.8,32.8,43.4,NA,18,14.8,9.4,14.5,12.7,5.3,1.5,l,1.016,NA,5.5,6.3,146.4,3,NA,0.35,0.08,0.02,0.4,S2019MN99-D-REF,S2019MN_Mower
